run,strategy,detection,d,I,pr,pm,cs,ni,im,N_lethal,N_min,T_min,N_inoc
6287,BR,ND,5,10,0.846771,0.620172,0.286698,3,3,416,416,54,1080
6288,BR,ND,7,15,0.880998,0.616398,0.282016,14,2,458,0,93,13440
6289,BR,ND,7,20,0.81096,0.451919,0.147107,2,2,125,0,65,2560
6290,BR,ND,7,10,0.85001,0.588204,0.177711,7,2,100,0,75,4480
6291,BR,ND,7,10,0.852788,0.435314,0.273458,12,3,416,0,87,4320
6292,BR,ND,7,5,0.962315,0.413576,0.142238,14,3,30,0,88,2520
6293,BR,ND,7,20,0.919239,0.429289,0.166558,2,4,50,50,54,640
6294,BR,ND,7,5,0.884457,0.635389,0.212941,15,2,148,0,95,4800
6295,BR,ND,7,15,0.859897,0.6837,0.100224,15,2,56,0,93,14400
6296,BR,ND,3,20,0.805007,0.672079,0.26491,5,4,324,324,54,1600
6297,BR,ND,3,15,0.861428,0.425094,0.295085,8,3,496,327,72,4320
6298,BR,ND,7,10,0.96157,0.500532,0.246794,10,4,271,271,54,1600
6299,BR,ND,5,15,0.891074,0.503568,0.154737,4,2,119,0,72,3840
6300,BR,ND,3,20,0.817198,0.446546,0.165066,13,3,107,0,88,9360
6301,BR,ND,3,5,0.971501,0.477225,0.240563,9,2,231,0,81,2880
6302,BR,ND,3,15,0.895834,0.607949,0.273579,9,3,367,300,73,4860
6303,BR,ND,7,10,0.832184,0.436471,0.222949,8,4,143,0,80,1280
6304,BR,ND,7,15,0.831035,0.669071,0.141453,8,2,86,0,81,7680
6305,BR,ND,7,10,0.988781,0.595492,0.293697,4,2,416,0,72,2560
6306,BR,ND,7,15,0.818742,0.550918,0.238285,3,4,210,210,54,720
6307,BR,ND,7,20,0.836099,0.466894,0.115604,8,4,21,0,79,2560
6308,BR,ND,7,10,0.830877,0.589158,0.199815,3,4,91,91,54,480
6309,BR,ND,7,10,0.852515,0.588373,0.241604,6,3,242,0,75,2160
6310,BR,ND,5,15,0.993663,0.598033,0.159235,6,2,102,0,74,5760
6311,BR,ND,7,20,0.866966,0.634465,0.16967,5,4,63,0,71,1600
6312,BR,ND,3,10,0.884371,0.688751,0.136176,7,4,35,35,54,1120
6313,BR,ND,7,15,0.907095,0.61686,0.209157,14,4,147,0,89,3360
6314,BR,ND,7,5,0.857516,0.567092,0.296154,1,2,492,492,54,320
6315,BR,ND,5,5,0.924059,0.645816,0.280031,6,3,396,396,54,1080
6316,BR,ND,5,10,0.831531,0.550581,0.103057,1,4,11,0,58,160
6317,BR,ND,7,15,0.948794,0.664112,0.147183,2,3,54,0,66,1080
6318,BR,ND,5,10,0.993984,0.577746,0.117696,13,3,23,0,86,4680
6319,BR,ND,7,10,0.890764,0.466996,0.24054,9,4,188,188,54,1440
6320,BR,ND,7,20,0.803321,0.491996,0.122816,3,2,72,0,69,3840
6321,BR,ND,7,15,0.979649,0.450095,0.265746,8,4,283,283,54,1920
6322,BR,ND,7,20,0.8105,0.562006,0.184568,2,3,113,0,69,1440
6323,BR,ND,5,15,0.995785,0.470677,0.208142,2,2,181,0,66,1920
6324,BR,ND,7,20,0.899052,0.560655,0.283342,9,3,518,0,81,6480
6325,BR,ND,7,20,0.935563,0.607862,0.186965,7,2,176,0,77,8960
6326,BR,ND,5,15,0.973011,0.492435,0.262332,7,3,291,0,77,3780
6327,BR,ND,5,5,0.809005,0.618646,0.267929,7,2,338,0,85,2240
6328,BR,ND,3,20,0.933027,0.685555,0.176447,9,3,113,0,80,6480
6329,BR,ND,5,5,0.853222,0.695219,0.259636,1,4,271,271,54,80
6330,BR,ND,5,10,0.895977,0.474311,0.196603,6,4,87,0,73,960
6331,BR,ND,5,15,0.926351,0.592704,0.104452,2,4,11,0,68,480
6332,BR,ND,7,10,0.80181,0.422504,0.16578,1,2,67,0,62,640
6333,BR,ND,7,5,0.936274,0.570983,0.28301,10,4,420,420,54,800
6334,BR,ND,3,20,0.819508,0.616266,0.14196,4,3,62,0,73,2880
6335,BR,ND,7,15,0.993514,0.442135,0.297519,12,3,467,0,85,6480
6336,BR,ND,5,15,0.96309,0.423386,0.25579,6,3,254,0,74,3240
6337,BR,ND,7,20,0.874262,0.661878,0.217211,15,2,231,0,93,19200
6338,BR,ND,7,5,0.992274,0.432066,0.276234,12,2,413,0,84,3840
6339,BR,ND,7,5,0.896717,0.698622,0.241116,8,2,194,0,75,2560
6340,BR,ND,3,15,0.977524,0.697989,0.247174,13,2,354,0,91,12480
6341,BR,ND,5,15,0.990747,0.605429,0.112244,1,4,20,0,61,240
6342,BR,ND,5,10,0.95651,0.689864,0.197498,4,2,153,0,73,2560
6343,BR,ND,7,20,0.943467,0.538458,0.221134,5,3,225,0,72,3600
6344,BR,ND,3,20,0.802988,0.625633,0.164106,7,3,81,0,77,5040
6345,BR,ND,7,10,0.848426,0.682546,0.24903,3,3,216,0,77,1080
6346,BR,ND,7,20,0.98705,0.499798,0.284062,11,4,392,0,85,3520
6347,BR,ND,7,5,0.895084,0.638849,0.253097,3,3,238,238,54,540
6348,BR,ND,5,15,0.833804,0.435941,0.144344,11,3,56,0,84,5940
6349,BR,ND,5,15,0.86332,0.6844,0.21266,10,3,134,0,82,5400
6350,BR,ND,5,15,0.894224,0.618073,0.11851,13,3,35,0,87,7020
6351,BR,ND,7,5,0.901802,0.642532,0.123811,3,4,11,0,66,240
6352,BR,ND,7,5,0.941193,0.4578,0.111122,13,3,19,0,88,2340
6353,BR,ND,7,5,0.9688,0.621147,0.292721,11,4,427,427,54,880
6354,BR,ND,3,10,0.866505,0.672614,0.131006,5,2,48,0,74,3200
6355,BR,ND,7,10,0.841216,0.549423,0.25123,9,3,215,0,82,3240
6356,BR,ND,7,20,0.992546,0.478355,0.100739,13,2,61,0,91,16640
6357,BR,ND,5,15,0.874997,0.57926,0.226175,7,4,157,0,79,1680
6358,BR,ND,5,15,0.967057,0.460761,0.107945,5,3,39,0,73,2700
6359,BR,ND,5,20,0.962465,0.659568,0.204887,4,2,207,0,71,5120
6360,BR,ND,7,15,0.911784,0.478596,0.184263,4,3,100,0,69,2160
6361,BR,ND,3,10,0.866443,0.436775,0.157842,8,3,40,0,81,2880
6362,BR,ND,5,20,0.872791,0.56327,0.255923,2,3,289,289,54,1440
6363,BR,ND,7,10,0.85127,0.626497,0.270594,10,4,303,303,54,1600
6364,BR,ND,7,20,0.826101,0.490005,0.134885,3,4,34,0,69,960
6365,BR,ND,5,10,0.813201,0.690946,0.221256,6,3,153,0,77,2160
6366,BR,ND,3,10,0.819847,0.497826,0.249715,7,4,212,212,54,1120
6367,BR,ND,3,20,0.907834,0.416155,0.160058,11,3,97,0,84,7920
6368,BR,ND,7,15,0.950546,0.693588,0.198103,15,2,150,0,92,14400
6369,BR,ND,5,20,0.900206,0.447352,0.109021,3,3,49,0,68,2160
6370,BR,ND,7,20,0.926363,0.688615,0.276804,4,4,336,336,54,1280
6371,BR,ND,7,10,0.850956,0.69336,0.281728,12,2,368,0,86,7680
6372,BR,ND,5,20,0.957569,0.415511,0.294767,14,2,550,0,93,17920
6373,BR,ND,7,20,0.91133,0.504219,0.238469,6,3,253,0,76,4320
6374,BR,ND,3,15,0.844898,0.569151,0.164328,15,3,74,0,95,8100
6375,BR,ND,7,15,0.993188,0.687619,0.23688,12,4,200,0,87,2880
6376,BR,ND,7,20,0.821773,0.609207,0.145303,3,3,86,0,69,2160
6377,BR,ND,5,5,0.89061,0.673108,0.122261,6,4,12,0,69,480
6378,BR,ND,5,5,0.984101,0.453127,0.297882,12,4,437,437,54,960
6379,BR,ND,7,20,0.903896,0.550246,0.152443,4,4,48,0,71,1280
6380,BR,ND,7,15,0.830977,0.659253,0.154655,5,3,56,0,72,2700
6381,BR,ND,7,5,0.853722,0.527514,0.234273,7,4,205,205,54,560
6382,BR,ND,5,10,0.924126,0.472811,0.275111,2,4,358,358,54,320
6383,BR,ND,5,10,0.882673,0.511711,0.119756,15,4,22,0,93,2400
6384,BR,ND,7,20,0.920281,0.528741,0.291892,3,2,497,0,71,3840
6385,BR,ND,5,10,0.953841,0.500524,0.205012,4,2,153,0,70,2560
6386,BR,ND,5,10,0.821417,0.571479,0.141368,5,2,80,0,73,3200
6387,BR,ND,7,20,0.865149,0.697147,0.150287,2,3,76,0,65,1440
6388,BR,ND,7,5,0.991188,0.437832,0.228747,7,3,135,0,83,1260
6389,BR,ND,7,10,0.982689,0.615728,0.180215,2,2,106,0,69,1280
6390,BR,ND,3,5,0.975926,0.592869,0.22508,7,3,172,172,54,1260
6391,BR,ND,5,20,0.87654,0.584766,0.204219,11,3,141,0,84,7920
6392,BR,ND,3,20,0.909841,0.660705,0.268515,9,3,356,0,82,6480
6393,BR,ND,7,20,0.988725,0.509116,0.141505,8,3,68,0,80,5760
6394,BR,ND,3,5,0.98186,0.659706,0.118557,7,3,14,14,54,1260
6395,BR,ND,5,5,0.893113,0.575313,0.107996,7,3,19,0,78,1260
6396,BR,ND,7,10,0.87198,0.421992,0.259435,5,4,237,237,54,800
6397,BR,ND,3,15,0.923439,0.494982,0.266303,3,4,275,275,54,720
6398,BR,ND,7,5,0.945748,0.468871,0.178703,10,4,47,0,84,800
6399,BR,ND,7,20,0.93537,0.572944,0.216368,12,4,141,0,86,3840
6400,BR,ND,7,15,0.800109,0.461593,0.222062,3,4,158,0,74,720
6401,BR,ND,7,15,0.924164,0.529609,0.282034,7,4,398,398,54,1680
6402,BR,ND,7,15,0.874644,0.425675,0.187781,9,3,123,0,81,4860
6403,BR,ND,3,10,0.889654,0.50293,0.240513,5,4,199,199,54,800
6404,BR,ND,7,15,0.947358,0.513671,0.147468,14,4,36,0,90,3360
6405,BR,ND,5,20,0.831933,0.448691,0.155167,2,4,55,55,54,640
6406,BR,ND,7,15,0.962068,0.609399,0.142251,7,3,49,0,75,3780
6407,BR,ND,7,20,0.92111,0.504769,0.214255,6,3,178,0,75,4320
6408,BR,ND,7,15,0.833235,0.513623,0.284533,12,2,459,0,88,11520
6409,BR,ND,5,20,0.817725,0.443497,0.217682,5,4,144,144,54,1600
6410,BR,ND,7,15,0.869279,0.49393,0.194491,13,3,114,0,87,7020
6411,BR,ND,7,20,0.940594,0.430493,0.13804,2,3,81,0,68,1440
6412,BR,ND,7,5,0.932178,0.48054,0.155103,10,2,43,0,82,3200
6413,BR,ND,7,20,0.919581,0.455601,0.276478,2,3,360,152,65,1440
6414,BR,ND,7,10,0.976959,0.609968,0.212585,11,4,136,0,83,1760
6415,BR,ND,7,5,0.835846,0.629634,0.252118,12,2,284,0,85,3840
6416,BR,ND,5,5,0.800417,0.514569,0.226615,5,3,157,157,54,900
6417,BR,ND,7,15,0.917146,0.621718,0.183399,11,3,119,0,82,5940
6418,BR,ND,5,15,0.863559,0.611749,0.176195,10,4,66,0,80,2400
6419,BR,ND,7,15,0.894712,0.4069,0.153284,5,4,33,0,73,1200
6420,BR,ND,5,10,0.991017,0.539578,0.289099,14,4,358,358,54,2240
6421,BR,ND,7,15,0.986271,0.52698,0.246905,4,4,193,193,54,960
6422,BR,ND,7,5,0.856934,0.534022,0.29881,9,4,491,491,54,720
6423,BR,ND,7,15,0.961732,0.504601,0.234792,11,2,234,0,87,10560
6424,BR,ND,5,10,0.992537,0.547026,0.126589,8,3,31,0,78,2880
6425,BR,ND,3,20,0.860786,0.488066,0.273315,8,3,364,0,86,5760
6426,BR,ND,5,15,0.853705,0.479736,0.272543,4,2,433,0,72,3840
6427,BR,ND,7,10,0.824288,0.445989,0.227715,5,3,155,0,70,1800
6428,BR,ND,7,20,0.982184,0.564486,0.215945,7,4,134,0,77,2240
6429,BR,ND,5,10,0.871534,0.677311,0.163642,14,3,73,0,89,5040
6430,BR,ND,3,5,0.808183,0.505298,0.161025,1,2,48,0,64,320
6431,BR,ND,5,15,0.889475,0.523559,0.283701,13,3,391,0,88,7020
